longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,households_per_capita
-121.89,37.69,4.0,6159.0,1510.0,2649,1241,4,139300.0,0.46847867119667796
-121.89,37.68,12.0,7490.0,1207.0,3329,1136,6,339700.0,0.3412436167017122
-121.89,37.67,20.0,2948.0,471.0,1181,474,6,247900.0,0.40135478408128705
-121.89,37.67,19.0,2034.0,288.0,852,295,7,300400.0,0.34624413145539906
-121.89,37.66,3.0,1565.0,464.0,769,461,2,231300.0,0.599479843953186
-121.89,37.49,9.0,4909.0,577.0,1981,591,10,500001.0,0.298334174659263
-121.89,37.45,15.0,2428.0,513.0,1687,519,5,254400.0,0.3076467101363367
-121.89,37.44,8.0,2534.0,380.0,1527,364,8,422800.0,0.2383759004584152
-121.89,37.39,2.0,1136.0,365.0,535,257,4,425000.0,0.4803738317757009
-121.89,37.38,3.0,4778.0,1047.0,2522,990,6,271400.0,0.39254559873116573
-121.89,37.36,37.0,1525.0,363.0,1075,374,3,186100.0,0.347906976744186
-121.89,37.35,44.0,2019.0,615.0,1243,518,2,193800.0,0.416733708769107
-121.89,37.35,44.0,1668.0,380.0,1143,365,3,181900.0,0.3193350831146107
-121.89,37.35,43.0,1185.0,296.0,933,244,3,170800.0,0.2615219721329046
-121.89,37.34,46.0,1197.0,416.0,898,370,2,190600.0,0.41202672605790647
-121.89,37.34,43.0,1423.0,467.0,1013,428,2,204200.0,0.42250740375123397
-121.89,37.34,20.0,1106.0,494.0,851,448,1,350000.0,0.5264394829612221
-121.89,37.33,6.0,1495.0,552.0,1087,557,3,225000.0,0.5124195032198712
-121.89,37.33,49.0,658.0,318.0,467,316,1,200000.0,0.6766595289079229
-121.89,37.32,43.0,1105.0,241.0,982,206,2,184900.0,0.20977596741344195
-121.89,37.32,41.0,977.0,265.0,865,253,3,184800.0,0.292485549132948
-121.89,37.32,34.0,1014.0,246.0,952,215,3,172500.0,0.22584033613445378
-121.89,37.31,52.0,1994.0,404.0,1014,389,4,223600.0,0.38362919132149903
-121.89,37.31,47.0,2986.0,627.0,1399,613,4,247400.0,0.4381701215153681
-121.89,37.31,40.0,1844.0,340.0,719,305,3,235200.0,0.4242002781641168
-121.89,37.3,52.0,2071.0,362.0,825,364,4,284800.0,0.4412121212121212
-121.89,37.3,47.0,2355.0,426.0,961,428,5,282300.0,0.445369406867846
-121.89,37.3,47.0,1604.0,284.0,639,278,6,283300.0,0.4350547730829421
-121.89,37.3,46.0,2639.0,448.0,938,424,5,331600.0,0.4520255863539446
-121.89,37.29,38.0,1568.0,351.0,710,339,3,286600.0,0.47746478873239434
-121.89,37.29,36.0,2959.0,529.0,1125,520,4,268800.0,0.4622222222222222
-121.89,37.28,32.0,4308.0,717.0,2002,695,4,281900.0,0.34715284715284717
-121.89,37.27,28.0,1481.0,256.0,688,221,5,240900.0,0.32122093023255816
-121.89,37.26,26.0,1864.0,331.0,956,325,6,231700.0,0.3399581589958159
-121.89,37.26,25.0,3319.0,531.0,1560,502,6,263300.0,0.3217948717948718
-121.89,37.25,26.0,1741.0,323.0,1007,339,5,234800.0,0.33664349553128103
-121.89,37.25,23.0,2705.0,449.0,1180,442,6,316500.0,0.37457627118644066
-121.89,37.25,21.0,2080.0,352.0,1040,325,5,264500.0,0.3125
-121.89,37.23,20.0,7754.0,976.0,3094,941,8,361600.0,0.30413703943115705
-121.89,37.23,16.0,3574.0,466.0,1503,487,8,355900.0,0.324018629407851
-121.89,37.21,14.0,5636.0,697.0,2281,680,8,459200.0,0.2981148619026743
-121.89,36.63,20.0,1834.0,554.0,971,514,3,217300.0,0.529351184346035
-121.89,36.6,19.0,656.0,200.0,248,173,1,500000.0,0.6975806451612904
-121.89,36.59,32.0,784.0,112.0,262,114,7,500001.0,0.4351145038167939
-121.89,36.59,18.0,2700.0,937.0,1042,744,3,150000.0,0.7140115163147792
-121.9,39.59,20.0,1465.0,278.0,745,250,3,93800.0,0.33557046979865773
-121.9,38.72,38.0,575.0,107.0,259,109,4,187500.0,0.42084942084942084
-121.9,38.04,36.0,1489.0,331.0,838,259,1,90200.0,0.30906921241050117
-121.9,38.02,5.0,1560.0,369.0,1037,372,4,181800.0,0.35872709739633557
-121.9,38.02,12.0,1497.0,360.0,943,341,2,122200.0,0.3616118769883351
-121.9,38.01,34.0,3779.0,766.0,2356,722,4,110600.0,0.3064516129032258
-121.9,38.01,16.0,2604.0,454.0,1696,481,5,136000.0,0.28360849056603776
-121.9,38.0,14.0,2677.0,368.0,1288,375,6,177500.0,0.2911490683229814
-121.9,38.0,14.0,1930.0,363.0,990,322,4,162200.0,0.32525252525252524
-121.9,37.67,7.0,9540.0,1294.0,3926,1229,7,389800.0,0.3130412633723892
-121.9,37.67,15.0,2130.0,273.0,876,285,7,332400.0,0.3253424657534247
-121.9,37.66,18.0,7397.0,1137.0,3126,1115,6,323000.0,0.35668586052463214
-121.9,37.45,18.0,4900.0,814.0,2984,758,7,276200.0,0.2540214477211796
-121.9,37.45,16.0,2952.0,446.0,1525,460,6,320500.0,0.3016393442622951
-121.9,37.44,9.0,957.0,139.0,532,142,9,441000.0,0.2669172932330827
-121.9,37.44,4.0,1646.0,408.0,853,410,5,265500.0,0.4806565064478312
-121.9,37.41,24.0,4759.0,921.0,3188,902,6,228700.0,0.28293601003764113
-121.9,37.4,16.0,2998.0,603.0,1606,615,4,150000.0,0.38293897882938976
-121.9,37.37,20.0,78.0,72.0,120,69,1,187500.0,0.575
-121.9,37.36,47.0,1007.0,245.0,581,240,3,237500.0,0.41308089500860584
-121.9,37.36,38.0,1141.0,333.0,1028,291,3,182500.0,0.2830739299610895
-121.9,37.35,42.0,2082.0,626.0,1396,610,3,185300.0,0.4369627507163324
-121.9,37.34,52.0,241.0,69.0,385,64,3,212500.0,0.16623376623376623
-121.9,37.34,50.0,1345.0,287.0,791,254,4,245800.0,0.3211125158027813
-121.9,37.33,52.0,1009.0,231.0,929,210,2,162500.0,0.22604951560818085
-121.9,37.33,34.0,197.0,44.0,152,47,4,200000.0,0.3092105263157895
-121.9,37.33,11.0,1283.0,390.0,718,345,4,166700.0,0.4805013927576602
-121.9,37.32,48.0,1274.0,313.0,971,291,4,220600.0,0.2996910401647786
-121.9,37.31,52.0,2125.0,431.0,1014,443,6,281100.0,0.4368836291913215
-121.9,37.3,52.0,1575.0,284.0,629,284,6,312000.0,0.45151033386327505
-121.9,37.3,52.0,1456.0,269.0,582,277,5,296600.0,0.47594501718213056
-121.9,37.3,39.0,3627.0,666.0,1531,635,5,345900.0,0.4147615937295885
-121.9,37.29,36.0,1389.0,225.0,623,223,7,283300.0,0.3579454253611557
-121.9,37.29,26.0,1797.0,244.0,626,244,8,424600.0,0.38977635782747605
-121.9,37.28,34.0,4613.0,749.0,2050,725,5,302900.0,0.35365853658536583
-121.9,37.28,26.0,3756.0,553.0,1408,535,6,320000.0,0.3799715909090909
-121.9,37.27,33.0,3410.0,583.0,1739,588,5,255600.0,0.33812535940195515
-121.9,37.27,28.0,4538.0,685.0,1996,667,5,263600.0,0.33416833667334667
-121.9,37.26,20.0,4447.0,661.0,2062,660,7,283300.0,0.3200775945683802
-121.9,37.25,28.0,2714.0,502.0,1389,490,6,240400.0,0.35277177825773937
-121.9,37.25,20.0,5483.0,1079.0,2892,1057,5,250000.0,0.36549100968188103
-121.9,37.16,43.0,1529.0,311.0,570,250,5,293300.0,0.43859649122807015
-121.9,37.1,23.0,1708.0,287.0,670,238,6,356600.0,0.35522388059701493
-121.9,36.97,21.0,3707.0,751.0,1420,608,4,295200.0,0.428169014084507
-121.9,36.93,22.0,7281.0,1233.0,1849,832,5,335500.0,0.44997295835586804
-121.9,36.6,45.0,2249.0,412.0,944,429,3,260300.0,0.4544491525423729
-121.9,36.6,39.0,1629.0,423.0,804,386,2,236500.0,0.48009950248756217
-121.9,36.6,33.0,2461.0,649.0,1234,601,3,225000.0,0.48703403565640196
-121.9,36.59,42.0,2689.0,510.0,1023,459,5,301000.0,0.44868035190615835
-121.9,36.58,31.0,1431.0,370.0,704,393,3,289300.0,0.5582386363636364
-121.91,39.03,48.0,1096.0,218.0,657,199,3,65800.0,0.3028919330289193
-121.91,38.02,15.0,2966.0,558.0,1687,527,3,129800.0,0.3123888559573207
-121.91,37.93,13.0,1610.0,198.0,703,217,9,329400.0,0.30867709815078237
-121.91,37.71,25.0,4377.0,668.0,2038,671,6,231800.0,0.32924435721295386
-121.91,37.69,23.0,2179.0,308.0,926,299,6,259600.0,0.3228941684665227
-121.91,37.69,18.0,2876.0,423.0,1395,427,6,259200.0,0.3060931899641577
-121.91,37.68,20.0,1804.0,254.0,831,260,6,262900.0,0.3128760529482551
-121.91,37.68,18.0,3631.0,547.0,1700,520,6,257300.0,0.3058823529411765
-121.91,37.46,26.0,2762.0,496.0,1716,459,6,226800.0,0.2674825174825175
-121.91,37.44,26.0,1669.0,276.0,951,278,5,225800.0,0.29232386961093587
-121.91,37.44,19.0,2174.0,484.0,1645,484,5,255100.0,0.29422492401215805
-121.91,37.42,19.0,1684.0,387.0,1224,376,4,174100.0,0.30718954248366015
-121.91,37.36,42.0,3224.0,708.0,1940,674,3,199700.0,0.3474226804123711
-121.91,37.34,35.0,2189.0,607.0,1193,562,3,240900.0,0.471081307627829
-121.91,37.33,52.0,2562.0,410.0,973,398,5,330600.0,0.4090441932168551
-121.91,37.33,52.0,2212.0,563.0,1195,532,3,209500.0,0.44518828451882847
-121.91,37.33,28.0,454.0,147.0,366,140,3,187500.0,0.3825136612021858
-121.91,37.32,42.0,1067.0,256.0,608,280,3,180800.0,0.4605263157894737
-121.91,37.31,46.0,3052.0,587.0,1373,590,5,340000.0,0.4297159504734159
-121.91,37.31,28.0,3104.0,811.0,1488,754,4,332600.0,0.5067204301075269
-121.91,37.3,43.0,828.0,151.0,446,145,4,327600.0,0.3251121076233184
-121.91,37.3,31.0,616.0,131.0,185,107,4,265000.0,0.5783783783783784
-121.91,37.3,31.0,2095.0,427.0,829,405,4,344700.0,0.48854041013269
-121.91,37.29,36.0,945.0,149.0,371,158,6,320500.0,0.42587601078167114
-121.91,37.29,18.0,3597.0,664.0,1321,593,5,351400.0,0.4489023467070401
-121.91,37.28,29.0,5650.0,817.0,2098,813,6,337300.0,0.3875119161105815
-121.91,37.27,30.0,4412.0,862.0,2168,772,5,232000.0,0.35608856088560886
-121.91,37.26,32.0,3983.0,876.0,1989,794,4,255200.0,0.3991955756661639
-121.91,37.26,32.0,3776.0,620.0,1790,612,5,261100.0,0.3418994413407821
-121.91,37.26,25.0,4258.0,719.0,2290,743,5,267200.0,0.32445414847161574
-121.91,37.24,30.0,2327.0,419.0,1114,372,5,272000.0,0.3339317773788151
-121.91,37.24,24.0,5046.0,1001.0,2449,968,5,274600.0,0.3952633728052266
-121.91,37.23,27.0,4866.0,668.0,1956,659,7,405000.0,0.3369120654396728
-121.91,37.23,22.0,2614.0,453.0,1240,462,6,271800.0,0.3725806451612903
-121.91,36.99,23.0,5675.0,964.0,2197,880,5,322300.0,0.4005461993627674
-121.91,36.85,22.0,2442.0,624.0,1301,290,3,300000.0,0.2229054573405073
-121.91,36.63,42.0,817.0,194.0,391,193,2,279200.0,0.4936061381074169
-121.91,36.62,52.0,541.0,157.0,240,145,4,290000.0,0.6041666666666666
-121.91,36.62,52.0,1431.0,300.0,657,293,3,240100.0,0.4459665144596651
-121.91,36.62,52.0,1220.0,267.0,488,265,4,243800.0,0.5430327868852459
-121.91,36.62,30.0,724.0,167.0,325,155,3,247900.0,0.47692307692307695
-121.91,36.61,30.0,2755.0,597.0,1519,554,3,234600.0,0.3647136273864384
-121.91,36.6,35.0,2605.0,410.0,1110,406,6,329500.0,0.36576576576576575
-121.91,36.59,31.0,2034.0,335.0,966,322,5,291300.0,0.3333333333333333
-121.91,36.59,17.0,5039.0,833.0,1678,710,6,339100.0,0.4231227651966627
-121.91,36.55,39.0,5468.0,834.0,1782,712,6,398800.0,0.3995510662177329
-121.91,36.42,14.0,1078.0,261.0,382,171,4,210000.0,0.4476439790575916
-121.92,40.52,13.0,4581.0,881.0,1799,734,2,99500.0,0.40800444691495275
-121.92,38.57,10.0,1320.0,246.0,898,228,2,193800.0,0.25389755011135856
-121.92,38.37,26.0,2056.0,413.0,933,367,3,193800.0,0.3933547695605573
-121.92,38.34,2.0,7747.0,1133.0,3481,1083,6,181000.0,0.311117494972709
-121.92,38.03,16.0,2176.0,464.0,1410,434,4,100200.0,0.3078014184397163
-121.92,38.02,16.0,1840.0,355.0,1288,338,4,125000.0,0.26242236024844723
-121.92,38.01,7.0,1632.0,248.0,879,262,6,166000.0,0.29806598407281
-121.92,37.96,14.0,5332.0,884.0,2093,839,5,237400.0,0.40086000955566176
-121.92,37.74,8.0,452.0,51.0,140,43,13,432400.0,0.30714285714285716
-121.92,37.73,24.0,1407.0,327.0,501,295,2,157200.0,0.5888223552894212
-121.92,37.72,4.0,7477.0,1576.0,2937,1506,5,299400.0,0.5127681307456589
-121.92,37.69,13.0,3742.0,555.0,1590,559,7,285400.0,0.35157232704402513
-121.92,37.68,23.0,1655.0,223.0,706,219,7,291900.0,0.3101983002832861
-121.92,37.64,46.0,1280.0,209.0,512,208,5,315600.0,0.40625
-121.92,37.53,7.0,28258.0,3864.0,12203,3701,8,451100.0,0.3032860771941326
-121.92,37.49,10.0,7441.0,1588.0,3571,1466,5,193100.0,0.4105292635116214
-121.92,37.48,23.0,4314.0,676.0,1972,623,5,264400.0,0.3159229208924949
-121.92,37.47,26.0,2016.0,322.0,1105,357,6,246900.0,0.3230769230769231
-121.92,37.45,10.0,3937.0,1054.0,2032,1002,3,252200.0,0.49311023622047245
-121.92,37.36,42.0,198.0,32.0,158,32,3,137500.0,0.20253164556962025
-121.92,37.34,42.0,2101.0,524.0,1212,526,4,239200.0,0.43399339933993397
-121.92,37.34,35.0,357.0,120.0,377,99,3,204200.0,0.2625994694960212
-121.92,37.33,52.0,2009.0,338.0,841,338,6,295800.0,0.40190249702734837
-121.92,37.32,39.0,836.0,254.0,704,272,4,192600.0,0.38636363636363635
-121.92,37.32,31.0,1902.0,554.0,1485,494,2,165600.0,0.33265993265993266
-121.92,37.32,28.0,2089.0,641.0,1666,587,2,198400.0,0.35234093637454983
-121.92,37.31,34.0,876.0,150.0,424,163,5,241100.0,0.38443396226415094
-121.92,37.31,13.0,6035.0,1551.0,2946,1481,4,213900.0,0.5027155465037338
-121.92,37.3,35.0,1335.0,296.0,635,296,4,345800.0,0.46614173228346456
-121.92,37.29,35.0,2189.0,307.0,800,320,8,426900.0,0.4
-121.92,37.29,34.0,943.0,135.0,378,139,5,344600.0,0.36772486772486773
-121.92,37.29,32.0,1260.0,199.0,560,207,7,346700.0,0.36964285714285716
-121.92,37.28,27.0,3028.0,486.0,1284,498,5,308800.0,0.3878504672897196
-121.92,37.28,26.0,6201.0,783.0,2381,819,8,397000.0,0.34397312053758927
-121.92,37.27,33.0,3280.0,569.0,1583,559,5,253500.0,0.3531269740998105
-121.92,37.27,29.0,5536.0,862.0,2651,881,6,282100.0,0.3323274236137307
-121.92,37.26,33.0,1306.0,259.0,762,237,5,230700.0,0.3110236220472441
-121.92,37.25,36.0,3874.0,656.0,1826,639,5,258500.0,0.34994523548740414
-121.92,37.25,34.0,2231.0,360.0,1035,365,5,243200.0,0.3526570048309179
-121.92,37.24,27.0,1265.0,216.0,660,232,5,281200.0,0.3515151515151515
-121.92,37.24,26.0,6777.0,1051.0,3319,1061,6,279400.0,0.3196746007833685
-121.92,36.62,52.0,974.0,190.0,403,181,4,236500.0,0.4491315136476427
-121.92,36.62,52.0,867.0,199.0,391,187,3,234600.0,0.4782608695652174
-121.92,36.62,52.0,728.0,161.0,313,142,3,254500.0,0.4536741214057508
-121.92,36.62,52.0,1410.0,303.0,578,285,3,235400.0,0.4930795847750865
-121.92,36.62,52.0,1001.0,191.0,425,184,4,241700.0,0.4329411764705882
-121.92,36.62,47.0,1811.0,401.0,948,375,3,249300.0,0.39556962025316456
-121.92,36.61,29.0,3735.0,808.0,1873,757,3,253800.0,0.404164442071543
-121.92,36.61,27.0,3044.0,661.0,1229,618,3,268000.0,0.5028478437754271
-121.92,36.61,21.0,1242.0,340.0,834,362,2,243800.0,0.434052757793765
-121.92,36.56,40.0,2124.0,449.0,643,341,6,369100.0,0.5303265940902022
-121.92,36.56,39.0,2144.0,538.0,749,419,3,364000.0,0.5594125500667557
-121.92,36.55,52.0,2616.0,483.0,582,313,3,500001.0,0.5378006872852233
-121.92,36.55,44.0,3494.0,635.0,693,415,4,452800.0,0.5988455988455988
-121.92,36.55,37.0,2190.0,419.0,490,300,4,465800.0,0.6122448979591837
-121.92,36.54,33.0,5323.0,887.0,1670,740,4,468000.0,0.4431137724550898
-121.93,41.86,28.0,4225.0,835.0,1908,686,2,44000.0,0.35953878406708595
-121.93,38.02,13.0,1524.0,286.0,940,308,5,154800.0,0.3276595744680851
-121.93,37.93,16.0,2169.0,262.0,877,245,7,312600.0,0.27936145952109465
-121.93,37.89,13.0,2085.0,292.0,852,264,7,366700.0,0.30985915492957744
-121.93,37.78,2.0,227.0,35.0,114,49,3,434700.0,0.4298245614035088
-121.93,37.76,5.0,2255.0,269.0,876,258,10,461400.0,0.2945205479452055
-121.93,37.74,16.0,3326.0,419.0,1272,402,7,343500.0,0.3160377358490566
-121.93,37.73,23.0,2564.0,347.0,1043,351,6,275000.0,0.336529242569511
-121.93,37.71,26.0,4822.0,845.0,2288,805,4,206000.0,0.3518356643356643
-121.93,37.7,3.0,2456.0,582.0,793,456,4,225600.0,0.575031525851198
-121.93,37.66,24.0,3166.0,424.0,1081,400,8,500001.0,0.3700277520814061
-121.93,37.54,25.0,1354.0,192.0,596,220,7,352400.0,0.3691275167785235
-121.93,37.53,27.0,5532.0,973.0,2855,960,5,243500.0,0.3362521891418564
-121.93,37.49,5.0,1150.0,311.0,648,245,4,300000.0,0.37808641975308643
-121.93,37.4,34.0,148.0,28.0,132,13,3,67500.0,0.09848484848484848
-121.93,37.35,36.0,1823.0,410.0,1589,387,3,234100.0,0.24354940213971052
-121.93,37.33,44.0,2142.0,358.0,846,375,5,421000.0,0.4432624113475177
-121.93,37.32,52.0,1460.0,492.0,1165,455,3,167500.0,0.3905579399141631
-121.93,37.32,50.0,1135.0,215.0,500,207,4,211300.0,0.414
-121.93,37.31,29.0,1377.0,430.0,969,399,3,252800.0,0.4117647058823529
-121.93,37.31,26.0,2182.0,704.0,1638,704,3,229800.0,0.4297924297924298
-121.93,37.3,16.0,2111.0,485.0,1285,499,5,292500.0,0.38832684824902725
-121.93,37.3,16.0,1111.0,226.0,317,199,3,233300.0,0.6277602523659306
-121.93,37.3,14.0,6277.0,1742.0,3025,1630,4,234200.0,0.5388429752066116
-121.93,37.29,36.0,2241.0,437.0,989,442,4,288200.0,0.44691607684529827
-121.93,37.28,34.0,2422.0,370.0,1010,395,6,376200.0,0.3910891089108911
-121.93,37.27,35.0,1855.0,345.0,985,329,6,255100.0,0.33401015228426395
-121.93,37.27,30.0,2862.0,544.0,1387,542,5,278100.0,0.39077144917087236
-121.93,37.26,39.0,1103.0,175.0,446,163,3,291300.0,0.3654708520179372
-121.93,37.25,32.0,1555.0,287.0,779,284,6,260100.0,0.3645699614890886
-121.93,37.25,21.0,1354.0,289.0,639,273,5,234200.0,0.4272300469483568
-121.93,37.24,26.0,2574.0,414.0,1096,428,6,335900.0,0.3905109489051095
-121.93,37.22,21.0,4872.0,594.0,1811,560,9,500001.0,0.30922142462727775
-121.93,37.13,37.0,1150.0,203.0,511,179,6,398500.0,0.350293542074364
-121.93,37.05,14.0,679.0,108.0,306,113,6,340600.0,0.369281045751634
-121.93,37.04,36.0,1522.0,230.0,677,206,6,363500.0,0.30428360413589367
-121.93,36.99,19.0,6356.0,1100.0,2954,1070,5,283500.0,0.36222071767095465
-121.93,36.63,28.0,3983.0,852.0,1582,778,4,313900.0,0.4917825537294564
-121.93,36.62,39.0,869.0,173.0,406,165,4,253800.0,0.4064039408866995
-121.93,36.62,34.0,2351.0,440.0,1063,428,4,278000.0,0.4026340545625588
-121.93,36.6,33.0,3455.0,683.0,1704,663,4,225700.0,0.3890845070422535
-121.93,36.59,25.0,2201.0,353.0,622,295,5,386500.0,0.4742765273311897
-121.94,39.45,39.0,844.0,161.0,535,165,2,70500.0,0.308411214953271
-121.94,38.89,15.0,1462.0,314.0,774,271,3,91700.0,0.35012919896640826
-121.94,38.41,15.0,1263.0,211.0,665,208,4,260900.0,0.31278195488721805
-121.94,38.38,25.0,182.0,48.0,71,52,1,78600.0,0.7323943661971831
-121.94,38.37,17.0,7973.0,1591.0,2899,1502,3,120100.0,0.5181096929975854
-121.94,38.27,35.0,10869.0,2226.0,9879,2152,3,81300.0,0.21783581334143132
-121.94,38.03,27.0,1654.0,478.0,1141,420,1,87100.0,0.36809815950920244
-121.94,38.02,29.0,5765.0,1170.0,3266,1131,3,113900.0,0.34629516227801593
-121.94,37.95,18.0,2541.0,355.0,986,346,7,288000.0,0.3509127789046653
-121.94,37.93,16.0,3421.0,427.0,1341,428,8,320400.0,0.3191648023862789
-121.94,37.83,11.0,2836.0,373.0,959,335,11,500001.0,0.34932221063607927
-121.94,37.8,8.0,11336.0,1657.0,4089,1555,8,369200.0,0.380288579114698
-121.94,37.76,4.0,6875.0,1439.0,2889,1307,5,356100.0,0.45240567670474213
-121.94,37.75,17.0,2559.0,370.0,1238,377,6,269800.0,0.3045234248788368
-121.94,37.73,22.0,1980.0,291.0,861,290,6,258200.0,0.33681765389082463
-121.94,37.71,15.0,6473.0,1027.0,2484,970,5,271100.0,0.39049919484702095
-121.94,37.56,15.0,5674.0,748.0,2412,714,8,442900.0,0.2960199004975124
-121.94,37.54,31.0,2537.0,382.0,1067,410,7,356000.0,0.38425492033739456
-121.94,37.54,27.0,3715.0,526.0,1631,538,6,305300.0,0.3298589822194972
-121.94,37.53,33.0,2095.0,342.0,941,304,6,259600.0,0.3230605738575983
-121.94,37.42,16.0,3936.0,788.0,1910,769,5,112500.0,0.4026178010471204
-121.94,37.35,52.0,906.0,227.0,1662,219,3,231600.0,0.13176895306859207
-121.94,37.35,18.0,1922.0,561.0,1096,545,2,244000.0,0.4972627737226277
-121.94,37.34,36.0,3142.0,632.0,1372,560,5,246100.0,0.40816326530612246
-121.94,37.34,29.0,3377.0,853.0,1674,792,3,229300.0,0.4731182795698925
-121.94,37.33,37.0,1822.0,329.0,845,348,5,251100.0,0.41183431952662725
-121.94,37.33,36.0,1893.0,359.0,797,360,4,257600.0,0.451693851944793
-121.94,37.33,34.0,1809.0,317.0,863,302,4,330500.0,0.3499420625724218
-121.94,37.32,46.0,2451.0,472.0,1163,448,5,225800.0,0.38521066208082544
-121.94,37.31,5.0,2364.0,578.0,1102,502,5,246400.0,0.455535390199637
-121.94,37.31,30.0,4238.0,1010.0,1914,972,4,307000.0,0.5078369905956113
-121.94,37.31,30.0,1680.0,312.0,858,310,4,280500.0,0.3613053613053613
-121.94,37.3,30.0,1758.0,248.0,814,256,7,332500.0,0.3144963144963145
-121.94,37.3,26.0,4348.0,814.0,2347,810,5,293000.0,0.34512143161482745
-121.94,37.3,25.0,1455.0,370.0,734,331,3,262500.0,0.45095367847411444
-121.94,37.29,22.0,2593.0,637.0,1249,623,4,212500.0,0.49879903923138513
-121.94,37.29,20.0,710.0,188.0,363,176,4,214100.0,0.48484848484848486
-121.94,37.28,27.0,2859.0,464.0,1144,430,5,327500.0,0.3758741258741259
-121.94,37.27,39.0,1030.0,191.0,537,175,4,236900.0,0.3258845437616387
-121.94,37.26,43.0,2104.0,388.0,1137,403,5,238000.0,0.3544415127528584
-121.94,37.26,21.0,3843.0,716.0,1850,705,5,264200.0,0.3810810810810811
-121.94,37.25,16.0,3942.0,749.0,1894,737,5,332800.0,0.3891235480464625
-121.94,37.24,35.0,1484.0,244.0,664,238,5,245300.0,0.35843373493975905
-121.94,37.24,26.0,2561.0,388.0,1165,393,7,363800.0,0.3373390557939914
-121.94,37.24,19.0,1741.0,294.0,632,279,6,290500.0,0.44145569620253167
-121.94,37.0,32.0,2210.0,426.0,1082,396,4,315200.0,0.3659889094269871
-121.94,36.99,11.0,4571.0,924.0,2004,847,4,221700.0,0.4226546906187625
-121.94,36.98,21.0,3520.0,831.0,1486,753,3,264300.0,0.5067294751009421
-121.94,36.97,31.0,1738.0,422.0,746,355,3,330800.0,0.47587131367292224
-121.94,36.57,28.0,3153.0,409.0,569,271,14,500001.0,0.47627416520210897
-121.95,38.65,19.0,1265.0,228.0,755,218,3,69800.0,0.28874172185430463
-121.95,38.43,19.0,3011.0,551.0,1665,535,5,232800.0,0.3213213213213213
-121.95,38.34,9.0,4999.0,874.0,2687,817,4,142100.0,0.3040565686639375
-121.95,38.03,5.0,5526.0,1102.0,3207,1012,4,143100.0,0.3155597131275335
-121.95,38.02,9.0,3360.0,833.0,2041,810,2,100700.0,0.3968642822146007
-121.95,37.96,18.0,2739.0,393.0,1072,374,6,259500.0,0.34888059701492535
-121.95,37.94,27.0,1469.0,216.0,578,219,6,253600.0,0.3788927335640138
-121.95,37.94,21.0,3153.0,411.0,1318,431,7,285400.0,0.32701062215478
-121.95,37.81,5.0,7178.0,898.0,2823,907,9,450400.0,0.32128940843074744
-121.95,37.78,4.0,14652.0,2826.0,5613,2579,6,356700.0,0.4594690896133975
-121.95,37.74,19.0,5721.0,837.0,2653,813,6,266000.0,0.30644553335846214
-121.95,37.74,19.0,1127.0,170.0,518,167,6,250000.0,0.3223938223938224
-121.95,37.55,21.0,10687.0,1540.0,4552,1520,7,333400.0,0.3339191564147627
-121.95,37.54,29.0,3517.0,645.0,1724,585,5,248900.0,0.33932714617169374
-121.95,37.52,33.0,3994.0,764.0,2721,763,5,196900.0,0.28041161337743475
-121.95,37.41,13.0,2164.0,412.0,1087,411,5,137500.0,0.3781048758049678
-121.95,37.39,24.0,5230.0,934.0,3795,970,5,264100.0,0.25559947299077734
-121.95,37.38,22.0,765.0,198.0,390,176,3,87500.0,0.4512820512820513
-121.95,37.36,27.0,3236.0,832.0,2230,798,4,208600.0,0.357847533632287
-121.95,37.36,25.0,3472.0,956.0,2267,944,3,235600.0,0.41640935156594616
-121.95,37.35,48.0,1246.0,294.0,697,284,4,235500.0,0.40746054519368724
-121.95,37.35,42.0,1421.0,330.0,659,303,3,237900.0,0.4597875569044006
-121.95,37.35,36.0,832.0,211.0,545,211,3,244400.0,0.3871559633027523
-121.95,37.34,25.0,5236.0,1320.0,2529,1213,3,256100.0,0.479636219849743
-121.95,37.33,36.0,1683.0,286.0,740,324,5,294700.0,0.43783783783783786
-121.95,37.33,31.0,1866.0,465.0,821,447,2,275900.0,0.5444579780755177
-121.95,37.32,39.0,1164.0,199.0,619,231,5,263200.0,0.37318255250403876
-121.95,37.32,33.0,726.0,168.0,351,147,3,270500.0,0.4188034188034188
-121.95,37.31,27.0,4140.0,969.0,2135,893,4,264600.0,0.41826697892271664
-121.95,37.3,25.0,5641.0,1517.0,3786,1410,3,267500.0,0.3724247226624406
-121.95,37.3,21.0,4193.0,1068.0,2487,1011,4,293000.0,0.40651387213510254
-121.95,37.29,9.0,1503.0,381.0,715,349,5,234300.0,0.4881118881118881
-121.95,37.29,30.0,3734.0,813.0,1834,824,3,260000.0,0.44929116684841874
-121.95,37.28,52.0,777.0,148.0,362,144,4,262500.0,0.39779005524861877
-121.95,37.28,19.0,7027.0,1847.0,3759,1753,3,242900.0,0.46634743282787977
-121.95,37.27,17.0,1330.0,271.0,408,258,2,181300.0,0.6323529411764706
-121.95,37.26,10.0,3611.0,803.0,1599,716,5,248700.0,0.44777986241400874
-121.95,37.25,34.0,2906.0,544.0,1282,522,6,268200.0,0.40717628705148207
